,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,94.5
1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,95.5
1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,96.5
1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,97.5
1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,98.5
1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,99.5
1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,100.5
1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,101.5
1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,102.5
1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,103.5
1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,104.5
1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,105.5
1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,106.5
1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,107.5
1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,108.5
1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,109.5
1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,110.5
1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,111.5
1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,112.5
1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,113.5
1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,114.5
1610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,115.5
1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,116.5
1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,117.5
1613,0.0,0.0,0.0,100.0,100.0,98.34,100.0,0.0,94.71,48.5,118.5
1614,0.0,92.88,92.88,98.61,94.69,89.85,94.69,92.88,92.03,48.5,119.5
1615,100.0,99.92,99.92,99.63,99.63,99.09,99.63,99.92,96.35,48.5,120.5
1616,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.15,48.5,121.5
1617,66.08,69.25,56.42,54.66,9.85,0.58,10.17,7.88,3.92,48.5,122.5
1618,41.46,39.42,33.73,25.66,2.87,0.2,2.87,2.91,0.3,48.5,123.5
1619,35.73,33.66,32.24,29.02,13.26,1.85,13.47,15.09,2.23,48.5,124.5
1620,15.05,15.08,13.75,12.52,5.48,1.72,5.73,5.51,1.91,48.5,125.5
1621,49.38,47.35,45.27,40.84,23.86,20.68,22.82,23.8,17.39,48.5,126.5
1622,81.78,77.32,77.32,73.11,65.98,63.3,66.01,67.8,57.84,48.5,127.5
1623,100.0,100.0,100.0,100.0,99.84,97.03,99.75,100.0,96.61,48.5,128.5
1624,88.93,88.55,88.55,87.71,87.6,82.55,87.56,88.49,77.36,48.5,129.5
1625,70.31,68.09,68.15,66.25,66.18,63.22,64.45,66.79,58.64,48.5,130.5
1626,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.5,131.5
1627,97.01,87.27,86.51,87.87,87.87,86.51,86.51,86.51,86.51,48.5,132.5
1628,76.28,75.35,75.45,71.65,71.65,65.16,72.12,74.43,54.09,48.5,133.5
1629,26.74,26.61,26.62,26.42,26.42,25.69,25.9,26.29,22.13,48.5,134.5
1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,135.5
1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,136.5
1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,137.5
1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,138.5
1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,139.5
1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,140.5
1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,142.5
1637,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47.5,-124.5
1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-123.5
1639,0.0,95.84,71.8,53.53,53.33,39.12,38.7,34.85,34.15,47.5,-122.5
1640,0.0,100.0,84.7,28.18,22.92,27.75,52.41,17.96,25.54,47.5,-121.5
1641,57.96,72.54,68.71,63.72,48.73,64.39,64.29,61.39,61.35,47.5,-120.5
1642,62.46,15.81,15.88,14.97,13.52,13.93,13.92,14.85,14.87,47.5,-119.5
1643,42.46,31.78,31.64,27.69,22.25,27.41,28.63,27.3,27.1,47.5,-118.5
1644,25.76,21.29,21.4,17.79,12.87,18.9,20.19,16.59,18.1,47.5,-117.5
1645,65.43,53.33,53.1,53.1,38.23,53.15,53.02,52.8,52.64,47.5,-116.5
1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-115.5
1647,70.57,23.16,19.41,11.59,12.56,12.57,14.07,10.3,11.7,47.5,-114.5
1648,0.0,100.0,100.0,61.64,60.56,99.61,100.0,49.43,84.75,47.5,-113.5
1649,84.27,44.19,27.27,4.76,5.61,4.74,5.78,4.71,4.92,47.5,-112.5
1650,61.38,31.75,23.11,2.68,1.73,3.64,5.14,2.41,3.44,47.5,-111.5
1651,80.93,51.0,49.0,36.58,27.25,44.73,47.29,33.41,42.21,47.5,-110.5
1652,98.77,55.43,29.44,4.45,4.06,6.11,10.08,4.34,4.87,47.5,-109.5
1653,0.0,97.68,87.53,23.76,28.95,47.61,83.52,18.8,38.17,47.5,-108.5
1654,0.0,100.0,100.0,99.86,99.86,99.99,100.0,99.7,99.99,47.5,-107.5
1655,100.0,95.77,93.11,48.61,55.02,68.59,82.45,37.32,63.25,47.5,-106.5
1656,88.84,76.2,69.15,13.92,16.71,28.34,58.19,9.45,23.22,47.5,-105.5
1657,82.74,31.95,26.45,0.42,0.73,1.35,13.28,0.27,0.8,47.5,-104.5
1658,97.55,67.43,56.01,1.34,1.83,1.95,8.25,1.11,2.25,47.5,-103.5
1659,75.67,33.04,28.0,5.17,4.05,12.97,25.91,3.96,9.09,47.5,-102.5
1660,75.98,42.24,40.59,12.09,9.17,22.54,37.98,8.84,18.39,47.5,-101.5
1661,84.36,53.27,50.36,10.52,9.87,16.5,35.97,9.31,13.88,47.5,-100.5
1662,57.81,34.67,30.28,3.79,3.58,5.96,15.6,3.41,4.97,47.5,-99.5
1663,73.03,31.58,26.1,9.25,5.54,12.2,16.2,8.27,11.06,47.5,-98.5
1664,24.12,8.24,7.74,5.38,2.41,5.64,6.92,4.65,5.08,47.5,-97.5
1665,31.5,12.5,11.01,9.78,5.74,10.6,11.19,9.29,9.55,47.5,-96.5
1666,77.18,41.9,39.08,26.17,21.18,29.19,34.75,24.6,27.65,47.5,-95.5
1667,0.0,100.0,100.0,94.61,94.75,98.32,99.02,92.6,95.53,47.5,-94.5
1668,0.0,100.0,100.0,100.0,99.96,100.0,100.0,100.0,99.97,47.5,-93.5
1669,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47.5,-92.5
1670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-91.5
1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-88.5
1672,0.0,0.0,0.0,100.0,99.94,100.0,100.0,99.86,100.0,47.5,-80.5
1673,0.0,0.0,100.0,69.18,54.5,62.43,68.3,47.85,62.07,47.5,-79.5
1674,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,47.5,-78.5
1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-77.5
1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,47.5,-72.5
1677,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,47.5,-71.5
1678,0.0,0.0,66.63,70.05,47.53,51.0,60.7,41.47,55.98,47.5,-70.5
1679,0.0,39.27,19.85,41.89,35.02,39.12,41.92,31.72,40.09,47.5,-69.5
1680,100.0,92.0,81.91,82.17,67.21,92.56,92.19,86.39,82.04,47.5,-68.5
1681,100.0,94.81,90.79,93.94,82.45,91.74,89.67,73.87,87.56,47.5,-67.5
1682,0.0,0.0,0.0,100.0,99.43,100.0,100.0,99.62,100.0,47.5,-66.5
1683,0.0,0.0,0.0,100.0,99.58,99.94,100.0,98.22,100.0,47.5,-65.5
1684,0.0,0.0,0.0,100.0,99.01,100.0,100.0,98.09,100.0,47.5,-64.5
1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-59.5
1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,47.5,-53.5
1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,-52.5
1688,10.92,8.0,7.76,7.42,10.17,13.91,16.8,13.44,10.51,47.5,-3.5
1689,12.96,12.19,12.16,11.99,12.68,14.15,15.68,14.08,12.52,47.5,-2.5
1690,5.94,5.41,5.31,5.14,5.75,6.56,6.08,6.39,5.09,47.5,-1.5
1691,6.61,6.29,6.26,6.17,6.43,7.63,9.05,7.27,6.67,47.5,-0.5
1692,18.33,9.61,9.03,8.46,18.51,35.38,41.37,33.1,30.17,47.5,0.5
1693,26.89,14.59,13.1,12.42,27.2,37.27,40.86,35.53,31.96,47.5,1.5
1694,27.19,12.48,10.14,9.14,27.33,37.17,46.1,34.77,32.14,47.5,2.5
1695,18.91,7.43,6.58,6.05,20.12,46.49,49.93,43.86,41.1,47.5,3.5
1696,15.0,11.08,10.82,10.58,14.84,40.79,60.82,35.35,34.19,47.5,4.5
1697,15.78,12.03,11.2,10.37,15.06,27.56,47.51,24.17,18.68,47.5,5.5
1698,13.89,13.41,13.36,13.03,13.17,17.58,52.88,15.82,14.55,47.5,6.5
1699,28.84,21.75,20.83,19.95,28.02,39.93,40.11,38.35,31.09,47.5,7.5
1700,32.42,26.0,25.16,24.45,31.53,39.52,48.18,38.1,35.22,47.5,8.5
1701,27.57,20.61,20.35,19.56,26.98,36.82,39.86,35.09,33.77,47.5,9.5
1702,22.93,24.05,24.04,23.04,20.66,20.65,17.63,20.63,17.59,47.5,10.5
1703,33.79,36.96,36.87,36.66,33.3,33.83,32.23,32.77,31.85,47.5,11.5
1704,23.35,27.49,27.46,26.99,22.57,23.94,21.49,23.17,21.04,47.5,12.5
1705,7.29,6.85,6.85,6.62,7.05,7.91,8.19,7.41,6.43,47.5,13.5
1706,1.92,2.08,2.08,2.08,1.93,3.13,3.54,2.32,2.36,47.5,14.5
1707,10.37,7.32,7.3,7.27,10.46,66.06,91.02,50.82,54.62,47.5,15.5
1708,60.98,48.66,46.41,46.44,52.81,56.95,54.56,62.83,44.03,47.5,16.5
1709,52.84,31.17,28.41,30.87,36.28,41.23,52.75,56.56,31.4,47.5,17.5
1710,51.73,30.5,28.26,30.17,33.41,36.53,46.44,51.01,24.63,47.5,18.5
1711,60.18,40.53,37.17,39.96,44.14,48.62,57.14,61.66,35.27,47.5,19.5
1712,42.68,29.54,28.24,29.11,30.34,33.53,41.99,44.41,27.49,47.5,20.5
1713,40.84,30.32,28.58,30.15,32.97,38.23,42.95,44.47,31.63,47.5,21.5
1714,31.72,15.89,14.78,15.78,18.89,29.34,43.23,44.5,19.69,47.5,22.5
1715,10.85,9.19,9.02,9.0,8.84,11.62,26.2,24.44,8.77,47.5,23.5
1716,7.2,6.41,6.33,6.33,6.26,6.27,8.65,8.27,6.03,47.5,24.5
1717,11.78,7.53,6.8,6.37,5.28,5.37,4.83,5.34,3.87,47.5,25.5
1718,9.61,9.84,9.73,9.73,9.46,9.47,8.74,9.27,8.44,47.5,26.5
1719,36.98,36.56,27.82,20.33,6.92,8.84,24.4,19.31,7.77,47.5,27.5
1720,81.35,73.33,66.54,59.56,41.33,46.4,61.45,57.65,45.47,47.5,28.5
1721,65.95,58.25,54.84,50.59,39.09,45.57,50.46,50.46,45.36,47.5,29.5
1722,40.08,30.61,27.66,24.4,17.23,20.92,24.33,24.32,20.79,47.5,30.5
1723,37.1,28.33,25.96,23.3,17.8,20.72,23.39,23.39,20.79,47.5,31.5
1724,30.62,22.34,20.17,17.73,12.79,15.38,17.63,17.65,15.29,47.5,32.5
1725,51.93,42.58,39.18,35.29,26.07,30.58,34.94,34.95,30.35,47.5,33.5
1726,44.43,34.8,31.98,28.59,21.33,25.0,28.39,28.4,24.89,47.5,34.5
1727,41.47,31.98,29.17,25.92,18.99,22.45,25.77,25.79,22.34,47.5,35.5
1728,44.65,32.47,29.25,25.84,18.77,22.3,25.66,25.67,22.19,47.5,36.5
1729,55.35,42.5,38.74,34.99,26.44,30.37,34.53,34.56,30.11,47.5,37.5
1730,34.84,27.47,25.32,22.34,16.5,19.99,22.79,22.79,19.9,47.5,38.5
1731,10.67,8.12,8.04,7.87,6.96,7.45,7.82,7.82,7.41,47.5,39.5
1732,5.81,3.81,3.87,3.93,3.92,3.87,3.87,3.87,3.83,47.5,40.5
1733,4.8,3.88,3.97,4.22,4.22,3.97,3.97,3.97,3.97,47.5,41.5
1734,6.52,1.72,1.66,1.51,1.51,1.67,2.52,2.74,1.64,47.5,42.5
1735,79.89,9.83,0.4,0.35,11.22,20.91,38.09,39.63,21.86,47.5,43.5
1736,77.67,41.21,0.3,0.24,30.08,41.51,41.67,42.24,41.51,47.5,44.5
1737,0.0,0.39,0.65,0.45,0.32,0.65,0.65,0.65,0.65,47.5,45.5
1738,0.92,18.11,21.79,20.13,20.0,21.79,21.78,21.78,21.78,47.5,46.5
1739,0.95,7.13,8.78,9.82,9.83,8.78,8.78,8.78,8.77,47.5,47.5
1740,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,47.5,52.5
1741,0.0,0.0,0.0,12.13,0.0,0.0,0.0,0.0,0.0,47.5,78.5
1742,82.01,61.25,54.53,1.55,0.0,0.0,0.0,0.0,0.0,47.5,79.5
1743,0.0,100.0,66.43,0.0,0.0,0.0,0.0,0.0,0.0,47.5,80.5
1744,76.9,54.2,25.1,0.0,0.0,0.0,0.0,0.0,0.0,47.5,81.5
1745,93.05,46.8,20.18,0.04,0.0,0.0,0.0,0.0,0.0,47.5,82.5
1746,24.37,24.9,22.9,1.44,0.19,0.03,0.26,0.35,0.02,47.5,83.5
1747,100.0,33.16,16.75,7.77,0.0,0.0,0.0,0.0,0.0,47.5,84.5
1748,51.06,49.49,58.1,35.91,0.88,1.52,0.56,0.4,4.46,47.5,85.5
1749,8.17,9.04,6.9,4.13,0.33,0.33,0.32,0.34,0.13,47.5,86.5
1750,12.32,12.88,10.71,8.48,0.88,0.39,0.86,0.85,0.33,47.5,87.5
1751,12.1,12.69,9.61,7.44,0.52,0.04,0.66,0.66,0.08,47.5,88.5
1752,100.0,100.0,100.0,100.0,19.95,0.02,25.97,23.17,2.17,47.5,89.5
1753,0.0,99.8,99.8,99.09,23.53,1.79,23.53,30.82,5.79,47.5,90.5
1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,91.5
1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,92.5
1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,93.5
1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,95.5
1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,96.5
1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,98.5
1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,99.5
1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,100.5
1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,101.5
1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,102.5
1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,103.5
1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,104.5
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,105.5
1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,106.5
1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,107.5
1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,108.5
1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,109.5
1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,110.5
1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,111.5
1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,112.5
1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,113.5
1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,114.5
1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,115.5
1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,116.5
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,117.5
1779,0.0,0.0,0.0,1.63,0.27,0.22,0.27,0.0,3.58,47.5,118.5
1780,28.49,34.58,29.88,22.91,15.76,19.71,15.76,9.46,26.61,47.5,119.5
1781,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.53,47.5,120.5
1782,95.57,98.97,94.81,95.72,7.95,2.49,10.76,10.33,18.47,47.5,121.5
1783,22.71,25.47,21.09,18.73,0.95,0.07,1.03,0.89,0.45,47.5,122.5
1784,17.83,18.25,14.33,11.8,2.26,1.56,2.22,2.04,1.58,47.5,123.5
1785,14.87,16.21,14.23,13.78,3.88,2.05,4.01,3.47,2.66,47.5,124.5
1786,3.11,3.84,2.72,2.04,0.28,0.09,0.25,0.24,0.08,47.5,125.5
1787,5.67,5.94,4.58,3.62,1.47,0.98,1.39,1.43,1.08,47.5,126.5
1788,27.35,26.2,23.26,18.69,4.47,3.04,4.22,4.54,2.98,47.5,127.5
1789,76.25,74.63,74.57,74.47,66.02,54.38,61.31,63.08,55.62,47.5,128.5
1790,96.63,89.17,89.16,85.76,67.53,33.27,67.93,59.75,62.85,47.5,129.5
1791,49.65,46.07,44.89,39.9,34.27,22.18,28.76,33.3,13.32,47.5,130.5
1792,30.81,26.81,25.35,20.22,9.38,5.33,6.79,8.8,3.26,47.5,131.5
1793,26.39,22.6,22.14,18.02,8.02,4.0,6.54,7.89,2.7,47.5,132.5
1794,24.03,21.59,21.58,19.32,18.92,13.83,16.83,19.33,9.82,47.5,133.5
1795,19.43,18.18,18.21,17.01,17.0,15.05,15.61,17.17,10.75,47.5,134.5
1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,135.5
1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,137.5
1798,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,47.5,138.5
1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,139.5
1800,99.73,94.76,91.33,72.42,71.34,91.17,91.17,91.17,88.76,47.5,142.5
1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-123.5
1802,0.0,91.44,85.79,83.12,75.98,85.65,85.3,82.4,79.36,46.5,-122.5
1803,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.5,-121.5
1804,25.3,4.93,4.84,3.95,4.17,4.02,4.33,3.88,4.15,46.5,-120.5
1805,50.68,20.9,18.86,4.58,5.57,6.37,11.81,3.94,5.79,46.5,-119.5
1806,50.34,28.39,23.78,3.46,3.23,3.81,8.62,2.99,3.4,46.5,-118.5
1807,27.42,24.14,24.17,23.12,19.15,23.19,23.28,22.24,22.79,46.5,-117.5
1808,46.14,34.05,28.49,27.26,24.04,33.23,33.43,26.35,27.45,46.5,-116.5
1809,0.0,96.18,77.4,77.4,77.29,95.86,95.95,77.1,76.91,46.5,-115.5
1810,100.0,34.04,28.31,12.0,13.36,14.21,16.95,11.21,13.79,46.5,-114.5
1811,100.0,60.85,57.42,6.83,9.02,11.5,27.57,5.46,10.49,46.5,-113.5
1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-112.5
1813,100.0,38.01,39.11,10.84,15.1,9.06,17.07,9.76,13.3,46.5,-111.5
1814,0.0,99.74,96.72,19.82,26.63,56.04,83.2,14.59,33.3,46.5,-110.5
1815,42.7,42.45,34.28,11.89,8.6,13.98,17.24,10.6,14.7,46.5,-109.5
1816,100.0,30.8,15.24,1.23,1.33,2.4,4.84,0.95,1.72,46.5,-108.5
1817,100.0,31.59,32.4,1.64,2.09,1.27,2.36,1.46,1.96,46.5,-107.5
1818,100.0,87.09,66.65,7.64,12.67,33.26,62.96,4.92,18.22,46.5,-106.5
1819,100.0,87.78,78.23,3.19,5.72,11.01,32.52,2.65,6.22,46.5,-105.5
1820,56.55,60.74,50.19,1.55,2.87,1.19,5.93,1.33,2.08,46.5,-104.5
1821,74.98,26.85,19.11,0.48,0.53,0.47,0.91,0.47,0.49,46.5,-103.5
1822,73.39,29.94,27.69,8.98,9.92,20.95,28.16,6.18,16.66,46.5,-102.5
1823,98.12,9.54,2.4,0.39,0.46,0.45,0.48,0.38,0.43,46.5,-101.5
1824,72.55,3.18,2.31,1.52,1.77,1.47,1.52,1.41,1.46,46.5,-100.5
1825,94.99,24.9,20.62,3.23,3.43,4.29,9.56,3.14,3.69,46.5,-99.5
1826,84.53,17.34,12.68,3.07,2.7,4.64,7.79,2.65,4.0,46.5,-98.5
1827,44.46,23.12,20.62,7.32,3.83,8.61,12.11,6.72,7.64,46.5,-97.5
1828,30.27,15.71,13.81,9.94,6.7,10.16,11.34,8.39,8.77,46.5,-96.5
1829,96.31,37.06,26.13,13.87,13.42,17.71,21.64,13.4,14.23,46.5,-95.5
1830,100.0,25.09,17.74,10.77,12.51,14.45,17.97,10.27,11.46,46.5,-94.5
1831,0.0,35.01,18.37,9.66,10.55,13.79,18.06,9.4,10.56,46.5,-93.5
1832,0.0,95.83,90.24,42.57,52.11,36.63,47.81,39.86,49.99,46.5,-92.5
1833,0.0,100.0,100.0,96.7,98.53,100.0,100.0,95.27,99.96,46.5,-91.5
1834,0.0,100.0,100.0,78.47,85.18,80.7,88.98,75.54,85.6,46.5,-90.5
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-89.5
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-88.5
1837,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.5,-87.5
1838,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.5,-86.5
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-85.5
1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-84.5
1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-83.5
1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-82.5
1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-81.5
1844,0.0,0.0,100.0,86.77,83.74,83.74,83.73,71.63,83.73,46.5,-80.5
1845,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.65,100.0,46.5,-79.5
1846,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,46.5,-78.5
1847,0.0,0.0,0.0,0.0,100.0,100.0,100.0,99.1,100.0,46.5,-77.5
1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-76.5
1849,0.0,0.0,0.0,100.0,99.99,99.99,99.99,92.97,99.99,46.5,-75.5
1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,-74.5
1851,0.0,0.0,0.0,46.66,34.65,41.26,48.61,31.7,40.76,46.5,-73.5
1852,0.0,0.0,26.66,28.94,15.49,23.84,34.73,14.97,23.46,46.5,-72.5
1853,0.0,0.0,2.6,18.59,12.2,15.83,20.26,10.36,15.42,46.5,-71.5
1854,0.0,48.97,54.81,12.94,7.92,9.0,11.74,6.91,10.13,46.5,-70.5
1855,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.5,-69.5
1856,0.0,95.93,81.76,81.27,46.63,93.18,92.9,77.16,77.2,46.5,-68.5
1857,100.0,84.65,53.5,59.43,47.42,85.2,85.87,61.43,61.24,46.5,-67.5
1858,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,46.5,-66.5
1859,0.0,0.0,0.0,100.0,93.77,94.88,99.9,93.7,94.85,46.5,-65.5
1860,0.0,0.0,0.0,100.0,99.95,99.95,99.99,97.53,99.97,46.5,-64.5
1861,0.0,0.0,0.0,100.0,100.0,100.0,100.0,99.87,100.0,46.5,-63.5
1862,0.0,0.0,0.0,100.0,100.0,100.0,100.0,99.97,100.0,46.5,-61.5
1863,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,46.5,-60.5
1864,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,46.5,-59.5
1865,8.53,7.83,7.77,7.64,8.24,8.9,9.62,8.76,6.88,46.5,-1.5
1866,14.41,13.94,13.85,13.76,14.3,15.7,23.77,15.35,13.93,46.5,-0.5
1867,8.96,7.47,7.24,7.09,8.75,20.64,52.87,17.65,16.27,46.5,0.5
1868,8.52,7.36,7.25,7.11,8.17,12.3,31.33,10.84,8.76,46.5,1.5
1869,6.15,5.14,5.12,5.02,6.1,14.93,34.89,11.64,11.04,46.5,2.5
1870,14.21,13.31,13.17,13.04,13.6,16.16,21.1,15.35,13.35,46.5,3.5
1871,20.48,15.18,14.76,14.0,19.57,29.28,56.19,27.66,19.92,46.5,4.5
1872,20.47,18.6,18.57,18.49,20.15,23.35,39.37,22.31,21.13,46.5,5.5
1873,12.6,10.28,10.15,9.55,11.4,13.89,21.28,13.39,9.63,46.5,6.5
1874,15.72,12.56,12.44,12.18,15.34,17.78,26.08,17.51,15.94,46.5,7.5
1875,26.65,22.84,22.31,22.06,27.41,49.23,83.56,38.01,36.39,46.5,8.5
1876,26.08,22.04,21.61,20.44,26.65,38.29,67.4,34.84,32.65,46.5,9.5
1877,94.44,88.88,85.65,84.76,94.81,97.52,99.24,97.1,96.61,46.5,10.5
1878,70.53,58.85,57.81,57.14,69.99,84.38,97.35,81.29,74.25,46.5,11.5
1879,36.59,34.07,32.62,31.83,36.76,44.63,48.27,39.41,34.59,46.5,12.5
1880,36.85,27.91,26.02,24.13,36.73,47.55,60.9,45.44,34.59,46.5,13.5
1881,11.79,17.66,17.68,17.45,19.09,21.57,56.88,19.43,17.3,46.5,14.5
1882,41.09,40.84,40.08,40.52,45.65,65.44,65.17,66.64,60.44,46.5,15.5
